lotid,slotid,shot_x,shot_y,item,value
E33462,19,4,1,misalign_-30,99999
E33462,22,7,2,misalign_30,99999
E33462,22,7,2,misalign_20,99999
E33462,22,7,2,misalign_10,99999
E33462,22,7,2,misalign_0,21
E33462,22,7,2,misalign_-10,76
E33462,22,7,2,misalign_-20,99999
E33462,22,7,2,misalign_-30,99999
E43313,20,2,4,misalign_30,99999
E43313,20,2,4,misalign_20,99999
E43313,20,2,4,misalign_10,99
E43313,20,2,4,misalign_0,41
E43313,20,2,4,misalign_-10,67
E43313,20,2,4,misalign_-20,99999
E43313,20,2,4,misalign_-30,99999
E33462,24,4,3,misalign_30,99999
E33462,24,4,3,misalign_20,99999
E33462,24,4,3,misalign_10,12
E33462,24,4,3,misalign_0,8
E33462,24,4,3,misalign_-10,20
E33462,24,4,3,misalign_-20,99999
E33462,24,4,3,misalign_-30,99999
E33462,8,4,1,misalign_30,99999
E33462,8,4,1,misalign_20,99999
E33462,8,4,1,misalign_10,85
E33462,8,4,1,misalign_0,98
E33462,8,4,1,misalign_-10,57
E33462,8,4,1,misalign_-20,85
E33462,8,4,1,misalign_-30,99999
E33462,5,4,1,misalign_30,99999
E33462,5,4,1,misalign_20,99999
E33462,5,4,1,misalign_10,66
E33462,5,4,1,misalign_0,16
E33462,5,4,1,misalign_-10,25
E33462,5,4,1,misalign_-20,99999
E33462,5,4,1,misalign_-30,99999
E33462,2,6,3,misalign_30,99999
E33462,2,6,3,misalign_20,94
E33462,2,6,3,misalign_10,15
E33462,2,6,3,misalign_0,99
E33462,2,6,3,misalign_-10,83
E33462,2,6,3,misalign_-20,99999
E33462,2,6,3,misalign_-30,99999
E39923,4,7,2,misalign_30,12
E39923,4,7,2,misalign_20,33
E39923,4,7,2,misalign_10,45
E39923,4,7,2,misalign_0,65
E39923,4,7,2,misalign_-10,99999
E39923,4,7,2,misalign_-20,99999
E39923,4,7,2,misalign_-30,99999
E43313,24,7,2,misalign_30,99999
E43313,24,7,2,misalign_20,99999
E43313,24,7,2,misalign_10,12
E43313,24,7,2,misalign_0,23
E43313,24,7,2,misalign_-10,48
E43313,24,7,2,misalign_-20,99999
E43313,24,7,2,misalign_-30,99999
E64217,13,2,2,misalign_30,99999
E64217,13,2,2,misalign_20,99999
E64217,13,2,2,misalign_10,97
E64217,13,2,2,misalign_0,59
E64217,13,2,2,misalign_-10,99999
E64217,13,2,2,misalign_-20,99999
E64217,13,2,2,misalign_-30,99999
E33462,21,1,3,misalign_30,99999
E33462,21,1,3,misalign_20,9
E33462,21,1,3,misalign_10,2
E33462,21,1,3,misalign_0,87
E33462,21,1,3,misalign_-10,67
E33462,21,1,3,misalign_-20,95
E33462,21,1,3,misalign_-30,99999
E39923,12,5,4,misalign_30,99999
E39923,12,5,4,misalign_20,99999
E39923,12,5,4,misalign_10,99999
E39923,12,5,4,misalign_0,70
E39923,12,5,4,misalign_-10,96
E39923,12,5,4,misalign_-20,87
E39923,12,5,4,misalign_-30,99999
E39923,4,1,3,misalign_30,99999
E39923,4,1,3,misalign_20,99999
E39923,4,1,3,misalign_10,60
E39923,4,1,3,misalign_0,81
E39923,4,1,3,misalign_-10,44
E39923,4,1,3,misalign_-20,99999
E39923,4,1,3,misalign_-30,99999
E43313,8,4,3,misalign_30,99999
E43313,8,4,3,misalign_20,99999
E43313,8,4,3,misalign_10,99999
E43313,8,4,3,misalign_0,33
E43313,8,4,3,misalign_-10,45
E43313,8,4,3,misalign_-20,6
E43313,8,4,3,misalign_-30,99999
E64217,21,6,3,misalign_30,99999
E64217,21,6,3,misalign_20,27
E64217,21,6,3,misalign_10,3
E64217,21,6,3,misalign_0,53
E64217,21,6,3,misalign_-10,99999
E64217,21,6,3,misalign_-20,99999
E64217,21,6,3,misalign_-30,99999
E33462,3,4,1,misalign_30,99999
E33462,3,4,1,misalign_20,99999
E33462,3,4,1,misalign_10,93
E33462,3,4,1,misalign_0,33
E33462,3,4,1,misalign_-10,6
E33462,3,4,1,misalign_-20,99999
E33462,3,4,1,misalign_-30,99999
E64217,18,6,3,misalign_30,99999
E64217,18,6,3,misalign_20,99999
E64217,18,6,3,misalign_10,86
E64217,18,6,3,misalign_0,57
E64217,18,6,3,misalign_-10,25
E64217,18,6,3,misalign_-20,99999
E64217,18,6,3,misalign_-30,99999
E43313,6,5,4,misalign_30,99999
E43313,6,5,4,misalign_20,49
E43313,6,5,4,misalign_10,10
E43313,6,5,4,misalign_0,92
E43313,6,5,4,misalign_-10,99999
E43313,6,5,4,misalign_-20,99999
E43313,6,5,4,misalign_-30,99999
E64217,16,2,2,misalign_30,99999
E64217,16,2,2,misalign_20,99999
E64217,16,2,2,misalign_10,99999
E64217,16,2,2,misalign_0,75
E64217,16,2,2,misalign_-10,5
E64217,16,2,2,misalign_-20,46
E64217,16,2,2,misalign_-30,92
E64217,11,4,3,misalign_30,99999
E64217,11,4,3,misalign_20,99999
E64217,11,4,3,misalign_10,99999
E64217,11,4,3,misalign_0,48
E64217,11,4,3,misalign_-10,99999
E64217,11,4,3,misalign_-20,99999
E64217,11,4,3,misalign_-30,99999
E39923,5,4,1,misalign_30,99999
E39923,5,4,1,misalign_20,99999
E39923,5,4,1,misalign_10,46
E39923,5,4,1,misalign_0,65
E39923,5,4,1,misalign_-10,37
E39923,5,4,1,misalign_-20,99999
E39923,5,4,1,misalign_-30,99999
E39923,10,5,4,misalign_30,99999
E39923,10,5,4,misalign_20,73
E39923,10,5,4,misalign_10,18
E39923,10,5,4,misalign_0,23
E39923,10,5,4,misalign_-10,99999
E39923,10,5,4,misalign_-20,99999
E39923,10,5,4,misalign_-30,99999
E33462,18,4,1,misalign_30,99999
E33462,18,4,1,misalign_20,99999
E33462,18,4,1,misalign_10,37
E33462,18,4,1,misalign_0,99
E33462,18,4,1,misalign_-10,95
E33462,18,4,1,misalign_-20,99999
E33462,18,4,1,misalign_-30,99999
E33462,21,4,1,misalign_30,99999
E33462,21,4,1,misalign_20,99999
E33462,21,4,1,misalign_10,79
E33462,21,4,1,misalign_0,87
E33462,21,4,1,misalign_-10,95
E33462,21,4,1,misalign_-20,99999
E33462,21,4,1,misalign_-30,99999
E39923,2,2,2,misalign_30,99999
E39923,2,2,2,misalign_20,99999
E39923,2,2,2,misalign_10,99999
E39923,2,2,2,misalign_0,31
E39923,2,2,2,misalign_-10,58
E39923,2,2,2,misalign_-20,35
E39923,2,2,2,misalign_-30,99999
E39923,15,2,2,misalign_30,99999
E39923,15,2,2,misalign_20,99999
E39923,15,2,2,misalign_10,70
E39923,15,2,2,misalign_0,11
E39923,15,2,2,misalign_-10,84
E39923,15,2,2,misalign_-20,99999
E39923,15,2,2,misalign_-30,99999
E39923,7,4,3,misalign_30,99999
E39923,7,4,3,misalign_20,99999
E39923,7,4,3,misalign_10,34
E39923,7,4,3,misalign_0,79
E39923,7,4,3,misalign_-10,93
E39923,7,4,3,misalign_-20,99999
E39923,7,4,3,misalign_-30,99999
E33462,11,1,3,misalign_30,99999
E33462,11,1,3,misalign_20,99999
E33462,11,1,3,misalign_10,99999
E33462,11,1,3,misalign_0,81
E33462,11,1,3,misalign_-10,55
E33462,11,1,3,misalign_-20,98
E33462,11,1,3,misalign_-30,99999
E33462,16,2,2,misalign_30,99999
E33462,16,2,2,misalign_20,99999
E33462,16,2,2,misalign_10,99999
E33462,16,2,2,misalign_0,96
E33462,16,2,2,misalign_-10,71
E33462,16,2,2,misalign_-20,48
E33462,16,2,2,misalign_-30,99999
E39923,13,5,4,misalign_30,99999
E39923,13,5,4,misalign_20,99999
E39923,13,5,4,misalign_10,84
E39923,13,5,4,misalign_0,31
E39923,13,5,4,misalign_-10,14
E39923,13,5,4,misalign_-20,99999
E39923,13,5,4,misalign_-30,99999
E43313,21,4,1,misalign_30,99999
E43313,21,4,1,misalign_20,99999
E43313,21,4,1,misalign_10,85
E43313,21,4,1,misalign_0,5
E43313,21,4,1,misalign_-10,82
E43313,21,4,1,misalign_-20,99999
E43313,21,4,1,misalign_-30,99999
E33462,7,4,1,misalign_30,99999
E33462,7,4,1,misalign_20,99999
E33462,7,4,1,misalign_10,56
E33462,7,4,1,misalign_0,22
E33462,7,4,1,misalign_-10,86
E33462,7,4,1,misalign_-20,99999
E33462,7,4,1,misalign_-30,99999
E33462,5,1,3,misalign_30,99999
E33462,5,1,3,misalign_20,99999
E33462,5,1,3,misalign_10,99999
E33462,5,1,3,misalign_0,93
E33462,5,1,3,misalign_-10,39
E33462,5,1,3,misalign_-20,16
E33462,5,1,3,misalign_-30,99999
E39923,6,4,3,misalign_30,99999
E39923,6,4,3,misalign_20,45
E39923,6,4,3,misalign_10,65
E39923,6,4,3,misalign_0,44
E39923,6,4,3,misalign_-10,46
E39923,6,4,3,misalign_-20,47
E39923,6,4,3,misalign_-30,99999
E33462,7,7,2,misalign_30,99999
E33462,7,7,2,misalign_20,99999
E33462,7,7,2,misalign_10,99999
E33462,7,7,2,misalign_0,14
E33462,7,7,2,misalign_-10,14
E33462,7,7,2,misalign_-20,8
E33462,7,7,2,misalign_-30,99999
E64217,21,1,3,misalign_30,99999
E64217,21,1,3,misalign_20,94
E64217,21,1,3,misalign_10,49
E64217,21,1,3,misalign_0,21
E64217,21,1,3,misalign_-10,9
E64217,21,1,3,misalign_-20,59
E64217,21,1,3,misalign_-30,99999
E33462,17,4,3,misalign_30,99999
E33462,17,4,3,misalign_20,99999
E33462,17,4,3,misalign_10,41
E33462,17,4,3,misalign_0,93
E33462,17,4,3,misalign_-10,13
E33462,17,4,3,misalign_-20,99999
E33462,17,4,3,misalign_-30,99999
E33462,11,4,3,misalign_30,99999
E33462,11,4,3,misalign_20,99999
E33462,11,4,3,misalign_10,35
E33462,11,4,3,misalign_0,28
E33462,11,4,3,misalign_-10,62
E33462,11,4,3,misalign_-20,22
E33462,11,4,3,misalign_-30,99999
E64217,6,4,1,misalign_30,99999
E64217,6,4,1,misalign_20,46
E64217,6,4,1,misalign_10,24
E64217,6,4,1,misalign_0,28
E64217,6,4,1,misalign_-10,73
E64217,6,4,1,misalign_-20,99999
E64217,6,4,1,misalign_-30,99999
E64217,14,7,2,misalign_30,99999
E64217,14,7,2,misalign_20,59
E64217,14,7,2,misalign_10,26
E64217,14,7,2,misalign_0,21
E64217,14,7,2,misalign_-10,87
E64217,14,7,2,misalign_-20,62
E64217,14,7,2,misalign_-30,99999
E39923,17,5,4,misalign_30,99999
E39923,17,5,4,misalign_20,99999
E39923,17,5,4,misalign_10,26
E39923,17,5,4,misalign_0,67
E39923,17,5,4,misalign_-10,8
E39923,17,5,4,misalign_-20,78
E39923,17,5,4,misalign_-30,46
E64217,7,1,3,misalign_30,99999
E64217,7,1,3,misalign_20,99999
E64217,7,1,3,misalign_10,40
E64217,7,1,3,misalign_0,99
E64217,7,1,3,misalign_-10,59
E64217,7,1,3,misalign_-20,99999
E64217,7,1,3,misalign_-30,99999
E64217,23,4,1,misalign_30,99999
E64217,23,4,1,misalign_20,85
E64217,23,4,1,misalign_10,94
E64217,23,4,1,misalign_0,48
E64217,23,4,1,misalign_-10,99999
E64217,23,4,1,misalign_-20,99999
E64217,23,4,1,misalign_-30,99999
E33462,7,4,3,misalign_30,99999
E33462,7,4,3,misalign_20,99999
E33462,7,4,3,misalign_10,99999
E33462,7,4,3,misalign_0,2
E33462,7,4,3,misalign_-10,17
E33462,7,4,3,misalign_-20,99999
E33462,7,4,3,misalign_-30,99999
E43313,3,6,3,misalign_30,99999
E43313,3,6,3,misalign_20,51
E43313,3,6,3,misalign_10,61
E43313,3,6,3,misalign_0,96
E43313,3,6,3,misalign_-10,46
E43313,3,6,3,misalign_-20,65
E43313,3,6,3,misalign_-30,99999
E64217,18,4,3,misalign_30,99999
E64217,18,4,3,misalign_20,99999
E64217,18,4,3,misalign_10,18
E64217,18,4,3,misalign_0,54
E64217,18,4,3,misalign_-10,41
E64217,18,4,3,misalign_-20,99999
E64217,18,4,3,misalign_-30,99999
E33462,11,2,2,misalign_30,99999
E33462,11,2,2,misalign_20,8
E33462,11,2,2,misalign_10,17
E33462,11,2,2,misalign_0,7
E33462,11,2,2,misalign_-10,99999
E33462,11,2,2,misalign_-20,99999
E33462,11,2,2,misalign_-30,99999
E43313,4,4,1,misalign_30,99999
E43313,4,4,1,misalign_20,99
E43313,4,4,1,misalign_10,91
E43313,4,4,1,misalign_0,56
E43313,4,4,1,misalign_-10,99999
E43313,4,4,1,misalign_-20,99999
E43313,4,4,1,misalign_-30,99999
E64217,2,4,3,misalign_30,99999
E64217,2,4,3,misalign_20,99999
E64217,2,4,3,misalign_10,99999
E64217,2,4,3,misalign_0,75
E64217,2,4,3,misalign_-10,61
E64217,2,4,3,misalign_-20,79
E64217,2,4,3,misalign_-30,99999
E43313,18,4,3,misalign_30,99999
E43313,18,4,3,misalign_20,99999
E43313,18,4,3,misalign_10,95
E43313,18,4,3,misalign_0,45
E43313,18,4,3,misalign_-10,19
E43313,18,4,3,misalign_-20,99999
E43313,18,4,3,misalign_-30,99999
E39923,16,4,1,misalign_30,99999
E39923,16,4,1,misalign_20,99999
E39923,16,4,1,misalign_10,99999
E39923,16,4,1,misalign_0,99999
E39923,16,4,1,misalign_-10,49
E39923,16,4,1,misalign_-20,71
E39923,16,4,1,misalign_-30,63
E64217,19,4,1,misalign_30,99999
E64217,19,4,1,misalign_20,99999
E64217,19,4,1,misalign_10,24
E64217,19,4,1,misalign_0,34
E64217,19,4,1,misalign_-10,52
E64217,19,4,1,misalign_-20,99999
E64217,19,4,1,misalign_-30,99999
E33462,21,2,4,misalign_30,99999
E33462,21,2,4,misalign_20,99999
E33462,21,2,4,misalign_10,91
E33462,21,2,4,misalign_0,63
E33462,21,2,4,misalign_-10,39
E33462,21,2,4,misalign_-20,99999
E33462,21,2,4,misalign_-30,99999
E33462,23,2,4,misalign_30,99999
E33462,23,2,4,misalign_20,72
E33462,23,2,4,misalign_10,73
E33462,23,2,4,misalign_0,21
E33462,23,2,4,misalign_-10,99999
E33462,23,2,4,misalign_-20,99999
E33462,23,2,4,misalign_-30,99999
E39923,5,2,4,misalign_30,99999
E39923,5,2,4,misalign_20,99999
E39923,5,2,4,misalign_10,54
E39923,5,2,4,misalign_0,69
E39923,5,2,4,misalign_-10,97
E39923,5,2,4,misalign_-20,99999
E39923,5,2,4,misalign_-30,99999
E43313,23,6,3,misalign_30,99999
E43313,23,6,3,misalign_20,99999
E43313,23,6,3,misalign_10,78
E43313,23,6,3,misalign_0,60
E43313,23,6,3,misalign_-10,26
E43313,23,6,3,misalign_-20,99999
E43313,23,6,3,misalign_-30,99999
E43313,25,5,4,misalign_30,99999
E43313,25,5,4,misalign_20,38
E43313,25,5,4,misalign_10,73
E43313,25,5,4,misalign_0,15
E43313,25,5,4,misalign_-10,99999
E43313,25,5,4,misalign_-20,99999
E43313,25,5,4,misalign_-30,99999
E43313,6,7,2,misalign_30,99999
E43313,6,7,2,misalign_20,90
E43313,6,7,2,misalign_10,43
E43313,6,7,2,misalign_0,47
E43313,6,7,2,misalign_-10,99999
E43313,6,7,2,misalign_-20,99999
E43313,6,7,2,misalign_-30,99999
E64217,9,4,3,misalign_30,99999
E64217,9,4,3,misalign_20,99999
E64217,9,4,3,misalign_10,11
E64217,9,4,3,misalign_0,38
E64217,9,4,3,misalign_-10,16
E64217,9,4,3,misalign_-20,99999
E64217,9,4,3,misalign_-30,99999
E33462,10,4,3,misalign_30,99999
E33462,10,4,3,misalign_20,99999
E33462,10,4,3,misalign_10,54
E33462,10,4,3,misalign_0,92
E33462,10,4,3,misalign_-10,66
E33462,10,4,3,misalign_-20,42
E33462,10,4,3,misalign_-30,99999
E33462,13,2,2,misalign_30,99999
E33462,13,2,2,misalign_20,99999
E33462,13,2,2,misalign_10,65
E33462,13,2,2,misalign_0,81
E33462,13,2,2,misalign_-10,47
E33462,13,2,2,misalign_-20,90
E33462,13,2,2,misalign_-30,99999
E33462,13,7,2,misalign_30,99999
E33462,13,7,2,misalign_20,8
E33462,13,7,2,misalign_10,74
E33462,13,7,2,misalign_0,97
E33462,13,7,2,misalign_-10,99999
E33462,13,7,2,misalign_-20,99999
E33462,13,7,2,misalign_-30,99999
E39923,4,5,4,misalign_30,99999
E39923,4,5,4,misalign_20,6
E39923,4,5,4,misalign_10,71
E39923,4,5,4,misalign_0,48
E39923,4,5,4,misalign_-10,21
E39923,4,5,4,misalign_-20,79
E39923,4,5,4,misalign_-30,99999
E43313,16,5,4,misalign_30,99999
E43313,16,5,4,misalign_20,99999
E43313,16,5,4,misalign_10,28
E43313,16,5,4,misalign_0,56
E43313,16,5,4,misalign_-10,64
E43313,16,5,4,misalign_-20,77
E43313,16,5,4,misalign_-30,99999
E33462,10,2,4,misalign_30,99999
E33462,10,2,4,misalign_20,99999
E33462,10,2,4,misalign_10,17
E33462,10,2,4,misalign_0,39
E33462,10,2,4,misalign_-10,56
E33462,10,2,4,misalign_-20,99999
E33462,10,2,4,misalign_-30,99999
E64217,7,4,3,misalign_30,99999
E64217,7,4,3,misalign_20,99999
E64217,7,4,3,misalign_10,90
E64217,7,4,3,misalign_0,92
E64217,7,4,3,misalign_-10,86
E64217,7,4,3,misalign_-20,99999
E64217,7,4,3,misalign_-30,99999
E64217,21,5,4,misalign_30,99999
E64217,21,5,4,misalign_20,90
E64217,21,5,4,misalign_10,84
E64217,21,5,4,misalign_0,31
E64217,21,5,4,misalign_-10,99999
E64217,21,5,4,misalign_-20,99999
E64217,21,5,4,misalign_-30,99999
E33462,2,4,1,misalign_30,99999
E33462,2,4,1,misalign_20,68
E33462,2,4,1,misalign_10,82
E33462,2,4,1,misalign_0,47
E33462,2,4,1,misalign_-10,84
E33462,2,4,1,misalign_-20,7
E33462,2,4,1,misalign_-30,99999
E64217,7,4,1,misalign_30,99999
E64217,7,4,1,misalign_20,53
E64217,7,4,1,misalign_10,77
E64217,7,4,1,misalign_0,33
E64217,7,4,1,misalign_-10,42
E64217,7,4,1,misalign_-20,99999
E64217,7,4,1,misalign_-30,99999
E64217,21,2,2,misalign_30,99999
E64217,21,2,2,misalign_20,8
E64217,21,2,2,misalign_10,72
E64217,21,2,2,misalign_0,12
E64217,21,2,2,misalign_-10,88
E64217,21,2,2,misalign_-20,97
E64217,21,2,2,misalign_-30,99999
E64217,13,7,2,misalign_30,99999
E64217,13,7,2,misalign_20,99999
E64217,13,7,2,misalign_10,35
E64217,13,7,2,misalign_0,65
E64217,13,7,2,misalign_-10,18
E64217,13,7,2,misalign_-20,63
E64217,13,7,2,misalign_-30,99999
E33462,22,4,1,misalign_30,99999
E33462,22,4,1,misalign_20,99999
E33462,22,4,1,misalign_10,75
E33462,22,4,1,misalign_0,73
E33462,22,4,1,misalign_-10,60
E33462,22,4,1,misalign_-20,26
E33462,22,4,1,misalign_-30,99999
E39923,5,2,2,misalign_30,99999
E39923,5,2,2,misalign_20,84
E39923,5,2,2,misalign_10,5
E39923,5,2,2,misalign_0,12
E39923,5,2,2,misalign_-10,99999
E39923,5,2,2,misalign_-20,99999
E39923,5,2,2,misalign_-30,99999
E39923,8,4,3,misalign_30,99999
E39923,8,4,3,misalign_20,99999
E39923,8,4,3,misalign_10,99
E39923,8,4,3,misalign_0,97
E39923,8,4,3,misalign_-10,75
E39923,8,4,3,misalign_-20,99999
E39923,8,4,3,misalign_-30,99999
E33462,15,7,2,misalign_30,99999
E33462,15,7,2,misalign_20,52
E33462,15,7,2,misalign_10,40
E33462,15,7,2,misalign_0,3
E33462,15,7,2,misalign_-10,88
E33462,15,7,2,misalign_-20,99999
E33462,15,7,2,misalign_-30,99999
E64217,14,2,4,misalign_30,99999
E64217,14,2,4,misalign_20,11
E64217,14,2,4,misalign_10,15
E64217,14,2,4,misalign_0,90
E64217,14,2,4,misalign_-10,69
E64217,14,2,4,misalign_-20,99999
E64217,14,2,4,misalign_-30,99999
E33462,8,2,4,misalign_30,99999
E33462,8,2,4,misalign_20,99999
E33462,8,2,4,misalign_10,84
E33462,8,2,4,misalign_0,48
E33462,8,2,4,misalign_-10,41
E33462,8,2,4,misalign_-20,99999
E33462,8,2,4,misalign_-30,99999
E64217,25,6,3,misalign_30,99999
E64217,25,6,3,misalign_20,99999
E64217,25,6,3,misalign_10,31
E64217,25,6,3,misalign_0,16
E64217,25,6,3,misalign_-10,10
E64217,25,6,3,misalign_-20,99999
E64217,25,6,3,misalign_-30,99999
E43313,24,5,4,misalign_30,99999
E43313,24,5,4,misalign_20,97
E43313,24,5,4,misalign_10,75
E43313,24,5,4,misalign_0,20
E43313,24,5,4,misalign_-10,49
E43313,24,5,4,misalign_-20,23
E43313,24,5,4,misalign_-30,99999
E39923,23,5,4,misalign_30,99999
E39923,23,5,4,misalign_20,99999
E39923,23,5,4,misalign_10,61
E39923,23,5,4,misalign_0,87
E39923,23,5,4,misalign_-10,79
E39923,23,5,4,misalign_-20,5
E39923,23,5,4,misalign_-30,99999
E43313,21,1,3,misalign_30,99999
E43313,21,1,3,misalign_20,99999
E43313,21,1,3,misalign_10,58
E43313,21,1,3,misalign_0,90
E43313,21,1,3,misalign_-10,18
E43313,21,1,3,misalign_-20,15
E43313,21,1,3,misalign_-30,99999
E39923,2,6,3,misalign_30,99999
E39923,2,6,3,misalign_20,99999
E39923,2,6,3,misalign_10,33
E39923,2,6,3,misalign_0,30
E39923,2,6,3,misalign_-10,49
E39923,2,6,3,misalign_-20,50
E39923,2,6,3,misalign_-30,99999
E39923,10,1,3,misalign_30,99999
E39923,10,1,3,misalign_20,99999
E39923,10,1,3,misalign_10,87
E39923,10,1,3,misalign_0,44
E39923,10,1,3,misalign_-10,18
E39923,10,1,3,misalign_-20,88
E39923,10,1,3,misalign_-30,99999
E43313,3,2,4,misalign_30,99999
E43313,3,2,4,misalign_20,83
E43313,3,2,4,misalign_10,4
E43313,3,2,4,misalign_0,10
E43313,3,2,4,misalign_-10,92
E43313,3,2,4,misalign_-20,99999
E43313,3,2,4,misalign_-30,99999
E33462,14,2,4,misalign_30,99999
E33462,14,2,4,misalign_20,56
E33462,14,2,4,misalign_10,78
E33462,14,2,4,misalign_0,64
E33462,14,2,4,misalign_-10,99999
E33462,14,2,4,misalign_-20,99999
E33462,14,2,4,misalign_-30,99999
E39923,19,4,1,misalign_30,99999
E39923,19,4,1,misalign_20,61
E39923,19,4,1,misalign_10,90
E39923,19,4,1,misalign_0,43
E39923,19,4,1,misalign_-10,36
E39923,19,4,1,misalign_-20,91
E39923,19,4,1,misalign_-30,99999
E64217,10,5,4,misalign_30,99999
E64217,10,5,4,misalign_20,99999
E64217,10,5,4,misalign_10,95
E64217,10,5,4,misalign_0,37
E64217,10,5,4,misalign_-10,96
E64217,10,5,4,misalign_-20,99999
E64217,10,5,4,misalign_-30,99999
E39923,24,4,3,misalign_30,99999
E39923,24,4,3,misalign_20,14
E39923,24,4,3,misalign_10,8
E39923,24,4,3,misalign_0,30
E39923,24,4,3,misalign_-10,66
E39923,24,4,3,misalign_-20,59
E39923,24,4,3,misalign_-30,99999
E33462,11,2,4,misalign_30,99999
E33462,11,2,4,misalign_20,99999
E33462,11,2,4,misalign_10,22
E33462,11,2,4,misalign_0,45
E33462,11,2,4,misalign_-10,42
E33462,11,2,4,misalign_-20,67
E33462,11,2,4,misalign_-30,99999
E64217,11,7,2,misalign_30,99999
E64217,11,7,2,misalign_20,99999
E64217,11,7,2,misalign_10,99999
E64217,11,7,2,misalign_0,49
E64217,11,7,2,misalign_-10,96
E64217,11,7,2,misalign_-20,76
E64217,11,7,2,misalign_-30,99999
E43313,22,1,3,misalign_30,99999
E43313,22,1,3,misalign_20,27
E43313,22,1,3,misalign_10,32
E43313,22,1,3,misalign_0,26
E43313,22,1,3,misalign_-10,11
E43313,22,1,3,misalign_-20,99999
E43313,22,1,3,misalign_-30,99999
E43313,16,4,3,misalign_30,99999
E43313,16,4,3,misalign_20,99999
E43313,16,4,3,misalign_10,58
E43313,16,4,3,misalign_0,69
E43313,16,4,3,misalign_-10,96
E43313,16,4,3,misalign_-20,99999
E43313,16,4,3,misalign_-30,99999
E33462,20,6,3,misalign_30,99999
E33462,20,6,3,misalign_20,99999
E33462,20,6,3,misalign_10,13
E33462,20,6,3,misalign_0,99
E33462,20,6,3,misalign_-10,98
E33462,20,6,3,misalign_-20,99999
E33462,20,6,3,misalign_-30,99999
E43313,23,7,2,misalign_30,99999
E43313,23,7,2,misalign_20,18
E43313,23,7,2,misalign_10,8
E43313,23,7,2,misalign_0,20
E43313,23,7,2,misalign_-10,99999
E43313,23,7,2,misalign_-20,99999
E43313,23,7,2,misalign_-30,99999
E43313,5,4,3,misalign_30,99999
E43313,5,4,3,misalign_20,28
E43313,5,4,3,misalign_10,4
E43313,5,4,3,misalign_0,85
E43313,5,4,3,misalign_-10,70
E43313,5,4,3,misalign_-20,8
E43313,5,4,3,misalign_-30,99999
E33462,23,6,3,misalign_30,99999
E33462,23,6,3,misalign_20,99999
E33462,23,6,3,misalign_10,70
E33462,23,6,3,misalign_0,6
E33462,23,6,3,misalign_-10,29
E33462,23,6,3,misalign_-20,99999
E33462,23,6,3,misalign_-30,99999
E43313,17,1,3,misalign_30,99999
E43313,17,1,3,misalign_20,99999
E43313,17,1,3,misalign_10,56
E43313,17,1,3,misalign_0,8
E43313,17,1,3,misalign_-10,62
E43313,17,1,3,misalign_-20,99999
E43313,17,1,3,misalign_-30,99999
E43313,1,1,3,misalign_30,99999
E43313,1,1,3,misalign_20,24
E43313,1,1,3,misalign_10,89
E43313,1,1,3,misalign_0,20
E43313,1,1,3,misalign_-10,89
E43313,1,1,3,misalign_-20,53
E43313,1,1,3,misalign_-30,99999
E64217,3,4,3,misalign_30,99999
E64217,3,4,3,misalign_20,99999
E64217,3,4,3,misalign_10,29
E64217,3,4,3,misalign_0,51
E64217,3,4,3,misalign_-10,92
E64217,3,4,3,misalign_-20,99999
E64217,3,4,3,misalign_-30,99999
E64217,8,1,3,misalign_30,99999
E64217,8,1,3,misalign_20,99999
E64217,8,1,3,misalign_10,99999
E64217,8,1,3,misalign_0,3
E64217,8,1,3,misalign_-10,56
E64217,8,1,3,misalign_-20,28
E64217,8,1,3,misalign_-30,99999
E64217,1,6,3,misalign_30,99999
E64217,1,6,3,misalign_20,99999
E64217,1,6,3,misalign_10,92
E64217,1,6,3,misalign_0,86
E64217,1,6,3,misalign_-10,57
E64217,1,6,3,misalign_-20,99999
E64217,1,6,3,misalign_-30,99999
E33462,12,2,2,misalign_30,99999
E33462,12,2,2,misalign_20,67
E33462,12,2,2,misalign_10,2
E33462,12,2,2,misalign_0,48
E33462,12,2,2,misalign_-10,98
E33462,12,2,2,misalign_-20,99999
E33462,12,2,2,misalign_-30,99999
E33462,20,4,3,misalign_30,99999
E33462,20,4,3,misalign_20,99999
E33462,20,4,3,misalign_10,59
E33462,20,4,3,misalign_0,60
E33462,20,4,3,misalign_-10,21
E33462,20,4,3,misalign_-20,99999
E33462,20,4,3,misalign_-30,99999
E64217,17,2,2,misalign_30,99999
E64217,17,2,2,misalign_20,92
E64217,17,2,2,misalign_10,41
E64217,17,2,2,misalign_0,19
E64217,17,2,2,misalign_-10,99999
E64217,17,2,2,misalign_-20,99999
E64217,17,2,2,misalign_-30,99999
E39923,21,1,3,misalign_30,99999
E39923,21,1,3,misalign_20,99999
E39923,21,1,3,misalign_10,78
E39923,21,1,3,misalign_0,25
E39923,21,1,3,misalign_-10,64
E39923,21,1,3,misalign_-20,3
E39923,21,1,3,misalign_-30,99999
E43313,23,4,1,misalign_30,99999
E43313,23,4,1,misalign_20,99999
E43313,23,4,1,misalign_10,99999
E43313,23,4,1,misalign_0,17
E43313,23,4,1,misalign_-10,32
E43313,23,4,1,misalign_-20,99999
E43313,23,4,1,misalign_-30,99999
E39923,11,4,1,misalign_30,99999
E39923,11,4,1,misalign_20,99999
